proj_id,report_quarter,quarter_first_seen,project_age,match_confidence,segment,class_type,territory,project_stage,announced_load_mw,initial_service_date,new_project,change_announced_load,change_load_ramp,change_project_stage,change_initial_service_date,load_2023,load_2024,load_2025,load_2026,load_2027,load_2028,load_2029,load_2030,load_2031,load_2032,load_2033,load_2034,load_2035,load_2036,load_2037
P0134,2026Q1,2025Q1,5,ramp_0.72,data center,Commercial,Inside,Technical Review,1000,Q2 2028,Y,,,,,,,,0.0,0.0,250.0,650.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0135,2025Q1,2025Q1,1,new,data center,Commercial,Multiple Sites,Technical Review,500,Q4 2026,,,,,Y,0.0,0.0,0.0,100.0,100.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0135,2025Q2,2025Q1,2,ramp_0.87,data center,Commercial,Outside,Technical Review,600,Q4 2026,,,Y,,Y,0.0,0.0,0.0,10.0,120.0,312.0,505.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0135,2025Q3,2025Q1,3,exact,data center,Commercial,Outside,Technical Review,600,Q4 2026,,,,,,0.0,0.0,0.0,10.0,120.0,312.0,505.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0135,2025Q4,2025Q1,4,ramp_0.94,data center,Commercial,Inside,Technical Review,750,Q4 2027,,,Y,,Y,,,0.0,0.0,200.0,300.0,350.0,400.0,450.0,500.0,625.0,750.0,750.0,750.0,750.0
P0135,2026Q1,2025Q1,5,ramp_0.70,data center,Commercial,Inside,Technical Review,910,Q4 2027,,,,,,,,,0.0,25.0,350.0,550.0,750.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0136,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,470,Q2 2027,,,,,Y,0.0,0.0,0.0,0.0,75.0,157.0,259.0,371.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0
P0136,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,470,Q2 2027,,,,,,0.0,0.0,0.0,0.0,75.0,157.0,259.0,371.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0
P0137,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,455,Q4 2026,Y,,,,,0.0,0.0,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0137,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,455,Q4 2026,,,Y,,Y,0.0,0.0,0.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0137,2025Q3,2025Q1,3,ramp_0.94,data center,Commercial,Inside,Technical Review,480,Q2 2027,,,Y,,,0.0,0.0,0.0,0.0,10.0,143.0,244.0,345.0,447.0,480.0,480.0,480.0,480.0,480.0,480.0
P0137,2025Q4,2025Q1,4,ramp_0.97,data center,Commercial,Inside,Request for Service,502,Q3 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,184.0,253.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
P0137,2026Q1,2025Q1,5,ramp_0.92,data center,Commercial,Inside,Request for Service,502,Q2 2028,,,Y,,Y,,,,0.0,0.0,184.0,253.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
P0138,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,200,Q2 2027,,,,,Y,0.0,0.0,0.0,0.0,40.0,80.0,160.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0138,2025Q2,2025Q1,2,ramp_0.93,data center,Commercial,Inside,Technical Review,200,Q2 2028,,,,,,0.0,0.0,0.0,0.0,0.0,50.0,100.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0138,2025Q3,2025Q1,3,exact,data center,Commercial,Inside,Technical Review,200,Q2 2028,,,,,,0.0,0.0,0.0,0.0,0.0,50.0,100.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0139,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,200,Q2 2027,,,,,Y,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0139,2025Q2,2025Q1,2,exact_noseg,data center,Commercial,Inside,Technical Review,200,Q2 2027,,,,,,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0139,2025Q3,2025Q1,3,exact,data center,Commercial,Inside,Technical Review,200,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
P0140,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,180,Q4 2027,Y,,,,,0.0,0.0,0.0,0.0,63.0,126.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0140,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,180,Q4 2027,,,,,,0.0,0.0,0.0,0.0,63.0,126.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0140,2025Q3,2025Q1,3,ramp_0.74,data center,Commercial,Inside,Technical Review,250,Q4 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0140,2025Q4,2025Q1,4,exact,data center,Commercial,Inside,Technical Review,230,Q4 2027,,Y,Y,,,,,0.0,0.0,192.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0
P0140,2026Q1,2025Q1,5,ramp_0.75,data center,Commercial,Inside,Technical Review,325,Q2 2028,,,,,,,,,0.0,0.0,95.0,185.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0
P0141,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,180,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,48.0,96.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0141,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,180,Q2 2027,,,,,,0.0,0.0,0.0,0.0,48.0,96.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0141,2025Q3,2025Q1,3,ramp_0.97,data center,Commercial,Inside,Contract for Electric Service,180,Q3 2026,,,Y,,Y,0.0,0.0,0.0,60.0,120.0,120.0,120.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0141,2025Q4,2025Q1,4,ramp_0.86,data center,Commercial,Inside,Technical Review,243,Q3 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,39.0,63.0,115.0,167.0,208.0,243.0,243.0,243.0,243.0
P0141,2026Q1,2025Q1,5,ramp_0.97,data center,Commercial,Inside,Request for Service,233,Q2 2030,,Y,Y,,Y,,,,0.0,0.0,0.0,0.0,10.0,107.0,233.0,233.0,233.0,233.0,233.0,233.0
P0142,2025Q1,2025Q1,1,new,data center,Commercial,Inside,Technical Review,144,Q2 2027,,,,,Y,0.0,0.0,0.0,0.0,36.0,72.0,108.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0142,2025Q2,2025Q1,2,exact,data center,Commercial,Inside,Technical Review,144,Q2 2027,,,,,,0.0,0.0,0.0,0.0,36.0,72.0,108.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0142,2025Q3,2025Q1,3,exact,data center,Commercial,Inside,Technical Review,144,Q2 2027,,,,,,0.0,0.0,0.0,0.0,36.0,72.0,108.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0143,2025Q1,2025Q1,1,new,data center,Commercial,Outside,Technical Review,144,Q4 2026,Y,,,,,0.0,0.0,0.0,12.0,84.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0143,2025Q2,2025Q1,2,exact,data center,Commercial,Outside,Technical Review,144,Q4 2026,,,,,,0.0,0.0,0.0,12.0,84.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0143,2025Q3,2025Q1,3,exact,data center,Commercial,Outside,Technical Review,144,Q4 2026,,,,,,0.0,0.0,0.0,12.0,84.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0143,2025Q4,2025Q1,4,ramp_0.71,data center,Commercial,Inside,Technical Review,216,Q2 2029,Y,,,,,,,0.0,0.0,0.0,0.0,72.0,144.0,204.0,216.0,216.0,216.0,216.0,216.0,216.0
P0143,2026Q1,2025Q1,5,exact,data center,Commercial,Inside,Technical Review,216,Q2 2029,,,,,,,,,0.0,0.0,0.0,72.0,144.0,204.0,216.0,216.0,216.0,216.0,216.0,216.0
P0144,2025Q1,2025Q1,1,new,other,Commercial,Inside,Technical Review,140,Q4 2025,Y,,,,,0.0,0.0,4.0,25.0,45.0,65.0,65.0,100.0,100.0,100.0,100.0,120.0,140.0,140.0,140.0
P0144,2025Q2,2025Q1,2,ramp_0.91,other,Commercial,Inside,Technical Review,150,Q4 2026,,,Y,,Y,0.0,0.0,0.0,25.0,25.0,50.0,50.0,100.0,100.0,125.0,125.0,150.0,150.0,150.0,150.0
P0144,2025Q3,2025Q1,3,exact,other,Commercial,Inside,Technical Review,150,Q4 2026,,,,,,0.0,0.0,0.0,25.0,25.0,50.0,50.0,100.0,100.0,125.0,125.0,150.0,150.0,150.0,150.0
P0144,2025Q4,2025Q1,4,ramp_0.96,data center,Commercial,Outside,Technical Review,144,Q2 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,12.0,84.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0144,2026Q1,2025Q1,5,exact,data center,Commercial,Outside,Technical Review,144,Q2 2029,,,,,,,,,0.0,0.0,0.0,12.0,84.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
P0145,2025Q1,2025Q1,1,new,data center,Commercial,Multiple Sites,Technical Review,130,Q2 2029,,,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
P0145,2025Q2,2025Q1,2,exact,data center,Commercial,Multiple Sites,Technical Review,130,Q2 2029,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
P0145,2025Q3,2025Q1,3,ramp_0.78,data center,Commercial,Inside,Technical Review,130,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
P0146,2025Q1,2025Q1,1,new,other,Industrial,Multiple Sites,Technical Review,118,Q2 2027,,,,,Y,0.0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0
P0146,2025Q2,2025Q1,2,exact,other,Industrial,Multiple Sites,Technical Review,118,Q2 2027,,,,,,0.0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0
P0146,2025Q3,2025Q1,3,exact,other,Industrial,Multiple Sites,Technical Review,118,Q2 2027,,,,,,0.0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0
P0147,2025Q1,2025Q1,1,new,other,Industrial,Multiple Sites,Technical Review,47,Q2 2029,Y,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
P0147,2025Q2,2025Q1,2,exact,other,Industrial,Multiple Sites,Technical Review,47,Q2 2029,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
P0147,2025Q3,2025Q1,3,ramp_1.00,other,Industrial,Inside,Technical Review,47,Q2 2029,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
P0148,2025Q2,2025Q2,1,new,data center,Commercial,Outside,Technical Review,540,Q2 2030,Y,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
P0148,2025Q3,2025Q2,2,exact,data center,Commercial,Outside,Technical Review,550,Q2 2030,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0148,2025Q4,2025Q2,3,exact,data center,Commercial,Outside,Technical Review,550,Q2 2030,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0149,2025Q2,2025Q2,1,new,data center,Commercial,Inside,Technical Review,500,Q4 2026,,,,,,0.0,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0149,2025Q3,2025Q2,2,ramp_0.86,data center,Commercial,Inside,Technical Review,600,Q4 2026,,,Y,,,0.0,0.0,0.0,1.0,10.0,200.0,400.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0149,2025Q4,2025Q2,3,ramp_0.92,data center,Commercial,Inside,Technical Review,725,Q4 2027,,,Y,,Y,,,0.0,0.0,5.0,77.0,245.0,365.0,485.0,605.0,725.0,725.0,725.0,725.0,725.0
P0149,2026Q1,2025Q2,4,ramp_1.00,data center,Commercial,Inside,Technical Review,725,Q4 2027,,,,,,,,,0.0,5.0,77.0,245.0,365.0,485.0,605.0,725.0,725.0,725.0,725.0,725.0
P0150,2025Q2,2025Q2,1,new,data center,Commercial,Inside,Technical Review,500,Q4 2026,,,,,,0.0,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0150,2025Q3,2025Q2,2,ramp_0.92,data center,Commercial,Inside,Technical Review,576,Q2 2027,,,,,,0.0,0.0,0.0,0.0,2.0,40.0,240.0,336.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0
P0150,2025Q4,2025Q2,3,ramp_0.89,data center,Commercial,Inside,Technical Review,648,Q4 2027,,,Y,,Y,,,0.0,0.0,2.0,10.0,216.0,432.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
P0150,2026Q1,2025Q2,4,ramp_0.97,data center,Commercial,Inside,Request for Service,693,Q2 2028,,,Y,,Y,,,,0.0,0.0,1.0,50.0,250.0,450.0,650.0,693.0,693.0,693.0,693.0,693.0
P0151,2025Q2,2025Q2,1,new,data center,Commercial,Inside,Technical Review,500,Q4 2026,Y,,,,,0.0,0.0,0.0,100.0,200.0,350.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0151,2025Q3,2025Q2,2,ramp_0.85,data center,Commercial,Inside,Technical Review,612,Q2 2027,,,,,,0.0,0.0,0.0,0.0,2.0,72.0,360.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0
P0152,2025Q2,2025Q2,1,new,data center,Commercial,Inside,Technical Review,455,Q4 2026,,,,,,0.0,0.0,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0152,2025Q3,2025Q2,2,ramp_0.90,data center,Commercial,Inside,Technical Review,500,Q4 2026,,,,,,0.0,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0152,2025Q4,2025Q2,3,ramp_0.86,data center,Commercial,Inside,Technical Review,600,Q4 2027,,,,,Y,,,0.0,0.0,50.0,250.0,450.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0152,2026Q1,2025Q2,4,ramp_0.72,data center,Commercial,Inside,Technical Review,750,Q4 2027,Y,,,,,,,,0.0,400.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0153,2025Q2,2025Q2,1,new,data center,Commercial,Inside,Technical Review,450,Q4 2026,,Y,Y,,Y,0.0,0.0,0.0,5.0,5.0,150.0,300.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
P0153,2025Q3,2025Q2,2,exact,data center,Commercial,Inside,Technical Review,450,Q4 2026,,,,,,0.0,0.0,0.0,5.0,5.0,150.0,300.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
P0153,2025Q4,2025Q2,3,ramp_0.96,data center,Commercial,Inside,Technical Review,500,Q4 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0
P0153,2026Q1,2025Q2,4,ramp_0.89,data center,Commercial,Outside,Technical Review,500,Q4 2027,Y,,,,,,,,0.0,20.0,20.0,20.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0154,2025Q2,2025Q2,1,new,,Commercial,Inside,Technical Review,432,Q1 2026,Y,,,,,0.0,0.0,0.0,1.0,1.0,1.0,68.0,144.0,211.0,288.0,356.0,432.0,432.0,432.0,432.0
P0154,2025Q3,2025Q2,2,ramp_0.87,data center,Commercial,Inside,Technical Review,500,Q2 2030,,,Y,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,350.0,400.0,500.0,500.0,500.0,500.0
P0154,2025Q4,2025Q2,3,exact,data center,Commercial,Inside,Technical Review,500,Q2 2030,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,200.0,350.0,400.0,500.0,500.0,500.0,500.0
P0154,2026Q1,2025Q2,4,exact,data center,Commercial,Inside,Technical Review,500,Q2 2030,,,,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,350.0,400.0,500.0,500.0,500.0,500.0
P0155,2025Q2,2025Q2,1,new,data center,Commercial,Outside,Technical Review,400,Q4 2026,Y,,,,,0.0,0.0,0.0,20.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0155,2025Q3,2025Q2,2,exact,data center,Commercial,Outside,Technical Review,400,Q4 2026,,Y,Y,,,0.0,0.0,0.0,20.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0155,2025Q4,2025Q2,3,ramp_0.91,data center,Commercial,Inside,Technical Review,455,Q4 2027,,,Y,,Y,,,0.0,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0155,2026Q1,2025Q2,4,ramp_0.85,data center,Commercial,Inside,Technical Review,550,Q2 2030,,,,,,,,,0.0,0.0,0.0,0.0,400.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0156,2025Q2,2025Q2,1,new,data center,Commercial,Inside,Technical Review,365,Q1 2028,,,Y,,Y,0.0,0.0,0.0,5.0,125.0,245.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0156,2025Q3,2025Q2,2,exact,data center,Commercial,Inside,Technical Review,365,Q1 2028,,,,,,0.0,0.0,0.0,5.0,125.0,245.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0156,2025Q4,2025Q2,3,ramp_0.88,data center,Commercial,Inside,Technical Review,455,Q4 2027,Y,,,,,,,0.0,0.0,5.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0
P0156,2026Q1,2025Q2,4,exact_noseg,data center,Commercial,Inside,Technical Review,455,Q4 2027,,,,,,,,,0.0,5.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0
P0157,2025Q2,2025Q2,1,new,manufacturing,Industrial,Inside,Technical Review,80,Q4 2026,,,Y,,Y,0.0,0.0,0.0,5.0,5.0,40.0,40.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
P0157,2025Q3,2025Q2,2,exact_noseg,manufacturing,Industrial,Inside,Technical Review,80,Q4 2026,,,,,,0.0,0.0,0.0,5.0,5.0,40.0,40.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
P0158,2025Q2,2025Q2,1,new,manufacturing,Industrial,Inside,Technical Review,80,Q4 2026,,,Y,,Y,0.0,0.0,0.0,10.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
P0158,2025Q3,2025Q2,2,exact_noseg,manufacturing,Industrial,Inside,Technical Review,80,Q4 2026,,,,,Y,0.0,0.0,0.0,10.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
P0159,2025Q2,2025Q2,1,new,other,Industrial,Inside,Technical Review,50,Q4 2026,Y,,,,,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
P0159,2025Q3,2025Q2,2,exact,other,Industrial,Inside,Technical Review,50,Q4 2026,,,,,,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
P0159,2025Q4,2025Q2,3,ramp_0.92,other,Industrial,Inside,Technical Review,50,Q4 2027,,,Y,,Y,,,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
P0160,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,1400,Q2 2027,,,,,,0.0,0.0,0.0,0.0,150.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
P0160,2025Q4,2025Q3,2,ramp_0.72,data center,Commercial,Outside,Technical Review,2000,Q2 2028,Y,,,,,,,0.0,0.0,0.0,1000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
P0160,2026Q1,2025Q3,3,exact_noseg,data center,Commercial,Outside,Technical Review,2000,Q2 2028,,,,,,,,,0.0,0.0,1000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
P0161,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,455,Q4 2026,,,Y,Y,Y,0.0,0.0,0.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0161,2025Q4,2025Q3,2,ramp_0.93,data center,Commercial,Inside,Technical Review,500,Q4 2027,,,Y,,Y,,,0.0,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0161,2026Q1,2025Q3,3,exact,data center,Commercial,Inside,Technical Review,500,Q4 2027,,,,,,,,,0.0,200.0,250.0,350.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
P0162,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,455,Q4 2026,,,Y,,,0.0,0.0,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0162,2025Q4,2025Q3,2,ramp_0.84,other,Industrial,Outside,Technical Review,550,Q2 2028,Y,,,,,,,0.0,0.0,0.0,340.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0162,2026Q1,2025Q3,3,ramp_0.95,data center,Commercial,Inside,Technical Review,600,Q4 2027,,,,,,,,,0.0,5.0,204.0,454.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0163,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,455,Q4 2026,,,Y,,,0.0,0.0,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0163,2025Q4,2025Q3,2,ramp_0.88,data center,Commercial,Inside,Technical Review,550,Q4 2027,Y,,,,,,,0.0,0.0,5.0,162.5,312.5,500.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0163,2026Q1,2025Q3,3,exact,data center,Commercial,Inside,Technical Review,550,Q4 2027,Y,,,,,,,,0.0,5.0,100.0,310.0,500.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0164,2025Q3,2025Q3,1,new,manufacturing,Industrial,Inside,Technical Review,450,Q2 2030,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
P0164,2025Q4,2025Q3,2,exact,manufacturing,Industrial,Inside,Technical Review,450,Q2 2030,,,,,,,,0.0,0.0,0.0,0.0,0.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
P0164,2026Q1,2025Q3,3,exact,manufacturing,Industrial,Inside,Technical Review,450,Q2 2030,,,,,,,,,0.0,0.0,0.0,0.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
P0165,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,432,Q2 2028,,Y,Y,,,0.0,0.0,0.0,0.0,0.0,1.0,68.0,144.0,211.0,288.0,356.0,432.0,432.0,432.0,432.0
P0165,2025Q4,2025Q3,2,ramp_0.88,data center,Commercial,Inside,Technical Review,567,Q2 2030,,,Y,,Y,,,0.0,0.0,0.0,0.0,0.0,2.0,81.0,162.0,243.0,324.0,567.0,567.0,567.0
P0165,2026Q1,2025Q3,3,exact,data center,Commercial,Inside,Technical Review,567,Q2 2030,,,,,,,,,0.0,0.0,0.0,0.0,2.0,81.0,162.0,243.0,324.0,567.0,567.0,567.0
P0166,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,420,Q2 2027,,Y,Y,,,0.0,0.0,0.0,0.0,50.0,250.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
P0166,2025Q4,2025Q3,2,ramp_0.87,data center,Commercial,Inside,Technical Review,481,Q2 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,480.8,480.8,480.8,480.8,480.8,480.8,480.8,480.8,480.8
P0166,2026Q1,2025Q3,3,exact,data center,Commercial,Inside,Technical Review,481,Q2 2029,,,,,,,,,0.0,0.0,0.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0
P0167,2025Q3,2025Q3,1,new,other,Commercial,Inside,Technical Review,300,Q4 2026,,,,,,0.0,0.0,0.0,100.0,200.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0167,2025Q4,2025Q3,2,ramp_0.76,data center,Commercial,Inside,Technical Review,455,Q4 2029,,,Y,,Y,,,0.0,0.0,0.0,0.0,5.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0
P0167,2026Q1,2025Q3,3,ramp_1.00,data center,Commercial,Inside,Technical Review,455,Q2 2029,,,,,Y,,,,0.0,0.0,0.0,5.0,95.0,185.0,275.0,365.0,455.0,455.0,455.0,455.0
P0168,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Contract for Electric Service,180,Q4 2026,,,,,,0.0,0.0,0.0,15.0,72.0,165.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0168,2025Q4,2025Q3,2,exact,data center,Commercial,Inside,Contract for Electric Service,180,Q4 2026,,,,,,,,0.0,15.0,72.0,165.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0168,2026Q1,2025Q3,3,exact,data center,Commercial,Inside,Contract for Electric Service,180,Q4 2026,,,,,,,,,15.0,72.0,165.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0169,2025Q3,2025Q3,1,new,data center,Commercial,Inside,Technical Review,180,Q2 2029,Y,,,,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0169,2025Q4,2025Q3,2,exact,data center,Commercial,Inside,Technical Review,180,Q2 2029,,,,,,,,0.0,0.0,0.0,0.0,90.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0169,2026Q1,2025Q3,3,exact,data center,Commercial,Inside,Technical Review,180,Q2 2029,,,,,,,,,0.0,0.0,0.0,90.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
